Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
5:15:00 PM,21.0,Sunday,100.0,12,39.0,7,158.0,high
5:30:00 PM,21.0,Sunday,101.0,23,45.0,5,174.0,heavy
5:45:00 PM,21.0,Sunday,122.0,40,48.0,10,220.0,heavy
6:00:00 PM,21.0,Sunday,112.0,34,39.0,9,194.0,heavy
6:15:00 PM,21.0,Sunday,112.0,12,41.0,5,170.0,heavy
6:30:00 PM,21.0,Sunday,116.0,22,23.0,7,168.0,heavy
6:45:00 PM,21.0,Sunday,90.0,13,15.0,33,151.0,high
7:00:00 PM,21.0,Sunday,85.0,14,14.0,13,126.0,normal
7:15:00 PM,21.0,Sunday,59.0,25,13.0,27,124.0,high
7:30:00 PM,21.0,Sunday,108.0,5,15.0,22,150.0,high
7:45:00 PM,21.0,Sunday,75.0,8,16.0,25,124.0,high
8:00:00 PM,21.0,Sunday,96.0,15,12.0,27,150.0,high
8:15:00 PM,21.0,Sunday,61.0,17,10.0,8,96.0,low
8:30:00 PM,21.0,Sunday,84.0,25,20.0,30,159.0,high
8:45:00 PM,21.0,Sunday,55.0,9,12.0,19,95.0,normal
9:00:00 PM,21.0,Sunday,65.0,16,12.0,32,125.0,high
9:15:00 PM,21.0,Sunday,87.0,16,10.0,16,129.0,normal
9:30:00 PM,21.0,Sunday,75.0,5,12.0,21,113.0,high
9:45:00 PM,21.0,Sunday,82.0,16,14.0,34,146.0,high
10:00:00 PM,21.0,Sunday,11.0,3,0.0,34,48.0,normal
10:15:00 PM,21.0,Sunday,15.0,5,0.0,14,34.0,normal
10:30:00 PM,21.0,Sunday,18.0,5,1.0,13,37.0,normal
10:45:00 PM,21.0,Sunday,19.0,2,1.0,34,56.0,normal
11:00:00 PM,21.0,Sunday,20.0,4,1.0,26,51.0,normal
11:15:00 PM,21.0,Sunday,14.0,4,0.0,10,28.0,low
11:30:00 PM,21.0,Sunday,11.0,1,1.0,36,49.0,normal
11:45:00 PM,21.0,Sunday,10.0,2,1.0,15,28.0,normal
12:00:00 AM,22.0,Saturday,10.0,3,0.0,33,46.0,normal
12:15:00 AM,22.0,Saturday,14.0,3,0.0,23,40.0,normal
12:30:00 AM,22.0,Saturday,11.0,5,1.0,11,28.0,low
12:45:00 AM,22.0,Saturday,10.0,1,1.0,34,46.0,normal
1:00:00 AM,22.0,Saturday,20.0,4,1.0,17,42.0,normal
1:15:00 AM,22.0,Saturday,17.0,5,0.0,24,46.0,normal
1:30:00 AM,22.0,Saturday,12.0,2,1.0,18,33.0,normal
1:45:00 AM,22.0,Saturday,15.0,0,1.0,16,32.0,normal
2:00:00 AM,22.0,Saturday,19.0,5,0.0,15,39.0,normal
2:15:00 AM,22.0,Saturday,11.0,3,1.0,39,54.0,normal
2:30:00 AM,22.0,Saturday,14.0,5,0.0,10,29.0,low
2:45:00 AM,22.0,Saturday,20.0,0,1.0,33,54.0,normal
3:00:00 AM,22.0,Saturday,13.0,1,1.0,33,48.0,normal
3:15:00 AM,22.0,Saturday,18.0,2,1.0,12,33.0,low
3:30:00 AM,22.0,Saturday,19.0,2,1.0,23,45.0,normal
3:45:00 AM,22.0,Saturday,10.0,4,0.0,36,50.0,normal
4:00:00 AM,22.0,Saturday,13.0,4,0.0,17,34.0,normal
4:15:00 AM,22.0,Saturday,86.0,28,2.0,18,134.0,normal
4:30:00 AM,22.0,Saturday,59.0,29,9.0,14,111.0,normal
4:45:00 AM,22.0,Saturday,102.0,20,9.0,13,144.0,normal
5:00:00 AM,22.0,Saturday,114.0,28,8.0,16,166.0,normal
5:15:00 AM,22.0,Saturday,87.0,23,5.0,0,115.0,normal
5:30:00 AM,22.0,Saturday,88.0,5,8.0,13,114.0,normal
5:45:00 AM,22.0,Saturday,83.0,6,4.0,9,102.0,low
6:00:00 AM,22.0,Saturday,150.0,19,24.0,3,196.0,heavy
6:15:00 AM,22.0,Saturday,148.0,35,46.0,1,230.0,heavy
6:30:00 AM,22.0,Saturday,146.0,23,23.0,4,196.0,heavy
6:45:00 AM,22.0,Saturday,140.0,21,39.0,3,203.0,heavy
7:00:00 AM,22.0,Saturday,149.0,36,35.0,1,221.0,heavy
7:15:00 AM,22.0,Saturday,125.0,34,42.0,0,201.0,heavy
7:30:00 AM,22.0,Saturday,147.0,34,20.0,5,206.0,heavy
7:45:00 AM,22.0,Saturday,128.0,33,21.0,4,186.0,heavy
8:00:00 AM,22.0,Saturday,111.0,38,50.0,5,204.0,heavy
8:15:00 AM,22.0,Saturday,144.0,20,32.0,4,200.0,heavy
8:30:00 AM,22.0,Saturday,121.0,14,23.0,1,159.0,normal
8:45:00 AM,22.0,Saturday,136.0,36,40.0,4,216.0,heavy
9:00:00 AM,22.0,Saturday,114.0,21,23.0,1,159.0,normal
9:15:00 AM,22.0,Saturday,75.0,17,37.0,29,158.0,high
9:30:00 AM,22.0,Saturday,34.0,5,27.0,22,88.0,normal
9:45:00 AM,22.0,Saturday,45.0,6,7.0,15,73.0,normal
10:00:00 AM,22.0,Saturday,65.0,10,6.0,27,108.0,normal
10:15:00 AM,22.0,Saturday,67.0,25,20.0,18,130.0,normal
10:30:00 AM,22.0,Saturday,50.0,25,25.0,28,128.0,high
10:45:00 AM,22.0,Saturday,37.0,19,38.0,12,106.0,normal
11:00:00 AM,22.0,Saturday,36.0,8,3.0,29,76.0,normal
11:15:00 AM,22.0,Saturday,63.0,5,8.0,23,99.0,normal
11:30:00 AM,22.0,Saturday,67.0,5,7.0,22,101.0,normal
11:45:00 AM,22.0,Saturday,36.0,9,14.0,22,81.0,normal
12:00:00 PM,22.0,Saturday,57.0,8,10.0,22,97.0,normal
12:15:00 PM,22.0,Saturday,65.0,7,14.0,25,111.0,normal
12:30:00 PM,22.0,Saturday,54.0,10,3.0,29,96.0,normal
12:45:00 PM,22.0,Saturday,41.0,5,4.0,25,75.0,normal
1:00:00 PM,22.0,Saturday,43.0,9,3.0,25,80.0,normal
1:15:00 PM,22.0,Saturday,9.0,27,32.0,17,85.0,normal
1:30:00 PM,22.0,Saturday,101.0,28,18.0,20,167.0,normal
1:45:00 PM,22.0,Saturday,99.0,16,16.0,18,149.0,normal
2:00:00 PM,22.0,Saturday,20.0,27,32.0,12,91.0,normal
2:15:00 PM,22.0,Saturday,96.0,16,39.0,17,168.0,heavy
2:30:00 PM,22.0,Saturday,62.0,28,18.0,20,128.0,normal
2:45:00 PM,22.0,Saturday,58.0,27,17.0,5,107.0,normal
3:00:00 PM,22.0,Saturday,60.0,18,28.0,12,118.0,high
3:15:00 PM,22.0,Saturday,81.0,26,13.0,17,137.0,normal
3:30:00 PM,22.0,Saturday,118.0,15,27.0,13,173.0,heavy
3:45:00 PM,22.0,Saturday,53.0,12,25.0,20,110.0,normal
4:00:00 PM,22.0,Saturday,132.0,12,27.0,9,180.0,heavy
4:15:00 PM,22.0,Saturday,149.0,14,50.0,5,218.0,heavy
4:30:00 PM,22.0,Saturday,106.0,35,41.0,5,187.0,heavy
4:45:00 PM,22.0,Saturday,150.0,29,27.0,7,213.0,heavy
5:00:00 PM,22.0,Saturday,110.0,30,46.0,5,191.0,heavy
5:15:00 PM,22.0,Saturday,129.0,35,34.0,5,203.0,heavy
5:30:00 PM,22.0,Saturday,133.0,21,26.0,5,185.0,heavy
5:45:00 PM,22.0,Saturday,148.0,34,45.0,7,234.0,heavy
6:00:00 PM,22.0,Saturday,144.0,39,43.0,8,234.0,heavy
6:15:00 PM,22.0,Saturday,126.0,27,44.0,8,205.0,heavy
6:30:00 PM,22.0,Saturday,103.0,34,49.0,5,191.0,heavy
6:45:00 PM,22.0,Saturday,96.0,7,13.0,30,146.0,high
7:00:00 PM,22.0,Saturday,54.0,17,17.0,19,107.0,normal
7:15:00 PM,22.0,Saturday,98.0,16,17.0,15,146.0,normal
7:30:00 PM,22.0,Saturday,72.0,6,19.0,8,105.0,normal
7:45:00 PM,22.0,Saturday,69.0,23,12.0,31,135.0,high
8:00:00 PM,22.0,Saturday,85.0,13,16.0,24,138.0,high
8:15:00 PM,22.0,Saturday,102.0,22,12.0,9,145.0,normal
8:30:00 PM,22.0,Saturday,103.0,14,20.0,14,151.0,normal
8:45:00 PM,22.0,Saturday,80.0,12,10.0,22,124.0,high
9:00:00 PM,22.0,Saturday,63.0,18,11.0,5,97.0,low
9:15:00 PM,22.0,Saturday,84.0,21,13.0,9,127.0,normal
9:30:00 PM,22.0,Saturday,72.0,10,10.0,29,121.0,high
9:45:00 PM,22.0,Saturday,79.0,22,17.0,13,131.0,normal
10:00:00 PM,22.0,Saturday,12.0,5,0.0,27,44.0,normal
10:15:00 PM,22.0,Saturday,19.0,1,1.0,38,59.0,normal
10:30:00 PM,22.0,Saturday,14.0,3,0.0,33,50.0,normal
10:45:00 PM,22.0,Saturday,16.0,3,1.0,37,57.0,normal
11:00:00 PM,22.0,Saturday,14.0,5,0.0,37,56.0,normal
11:15:00 PM,22.0,Saturday,11.0,2,1.0,20,34.0,normal
11:30:00 PM,22.0,Saturday,20.0,3,0.0,25,48.0,normal
11:45:00 PM,22.0,Saturday,20.0,0,1.0,30,51.0,normal
12:00:00 AM,23.0,Monday,13.0,2,1.0,17,33.0,normal
12:15:00 AM,23.0,Monday,20.0,1,1.0,19,41.0,normal
12:30:00 AM,23.0,Monday,10.0,2,1.0,12,25.0,low
12:45:00 AM,23.0,Monday,14.0,2,0.0,25,41.0,normal
1:00:00 AM,23.0,Monday,12.0,0,1.0,16,29.0,normal
1:15:00 AM,23.0,Monday,11.0,5,1.0,31,48.0,normal
1:30:00 AM,23.0,Monday,13.0,1,1.0,16,31.0,normal
1:45:00 AM,23.0,Monday,17.0,3,0.0,10,30.0,low
2:00:00 AM,23.0,Monday,11.0,1,0.0,22,34.0,normal
2:15:00 AM,23.0,Monday,10.0,4,1.0,16,31.0,normal
2:30:00 AM,23.0,Monday,15.0,3,1.0,32,51.0,normal
2:45:00 AM,23.0,Monday,10.0,0,0.0,22,32.0,normal
3:00:00 AM,23.0,Monday,20.0,1,1.0,16,38.0,normal
3:15:00 AM,23.0,Monday,16.0,1,1.0,15,33.0,normal
3:30:00 AM,23.0,Monday,14.0,4,1.0,32,51.0,normal
3:45:00 AM,23.0,Monday,16.0,1,1.0,37,55.0,normal
4:00:00 AM,23.0,Monday,10.0,2,1.0,36,49.0,normal
4:15:00 AM,23.0,Monday,96.0,18,7.0,2,123.0,normal
4:30:00 AM,23.0,Monday,51.0,14,0.0,5,70.0,low
4:45:00 AM,23.0,Monday,63.0,25,2.0,8,98.0,low
5:00:00 AM,23.0,Monday,72.0,7,1.0,4,84.0,low
5:15:00 AM,23.0,Monday,86.0,18,6.0,1,111.0,low
5:30:00 AM,23.0,Monday,105.0,4,4.0,20,133.0,normal
5:45:00 AM,23.0,Monday,117.0,10,10.0,18,155.0,normal
6:00:00 AM,23.0,Monday,120.0,36,32.0,0,188.0,heavy
6:15:00 AM,23.0,Monday,135.0,20,31.0,0,186.0,heavy
6:30:00 AM,23.0,Monday,112.0,40,42.0,3,197.0,heavy
6:45:00 AM,23.0,Monday,135.0,13,20.0,3,171.0,heavy
7:00:00 AM,23.0,Monday,105.0,35,24.0,2,166.0,normal
7:15:00 AM,23.0,Monday,150.0,25,36.0,0,211.0,heavy
7:30:00 AM,23.0,Monday,108.0,27,23.0,2,160.0,normal
7:45:00 AM,23.0,Monday,108.0,40,45.0,1,194.0,heavy
8:00:00 AM,23.0,Monday,118.0,19,21.0,1,159.0,normal
8:15:00 AM,23.0,Monday,131.0,18,41.0,1,191.0,heavy
8:30:00 AM,23.0,Monday,148.0,31,20.0,4,203.0,heavy
8:45:00 AM,23.0,Monday,120.0,26,22.0,1,169.0,heavy
9:00:00 AM,23.0,Monday,147.0,12,32.0,0,191.0,heavy
9:15:00 AM,23.0,Monday,73.0,9,35.0,12,129.0,high
9:30:00 AM,23.0,Monday,93.0,21,22.0,29,165.0,high
9:45:00 AM,23.0,Monday,66.0,2,10.0,28,106.0,normal
10:00:00 AM,23.0,Monday,18.0,6,6.0,6,36.0,low
10:15:00 AM,23.0,Monday,78.0,1,16.0,30,125.0,high
10:30:00 AM,23.0,Monday,69.0,15,24.0,20,128.0,normal
10:45:00 AM,23.0,Monday,82.0,2,40.0,17,141.0,high
11:00:00 AM,23.0,Monday,57.0,9,5.0,23,94.0,normal
11:15:00 AM,23.0,Monday,25.0,5,14.0,26,70.0,normal
11:30:00 AM,23.0,Monday,40.0,9,15.0,28,92.0,normal
11:45:00 AM,23.0,Monday,52.0,6,13.0,21,92.0,normal
12:00:00 PM,23.0,Monday,45.0,8,13.0,29,95.0,normal
12:15:00 PM,23.0,Monday,67.0,10,7.0,25,109.0,normal
12:30:00 PM,23.0,Monday,20.0,8,14.0,30,72.0,normal
12:45:00 PM,23.0,Monday,44.0,8,4.0,29,85.0,normal
1:00:00 PM,23.0,Monday,63.0,5,8.0,29,105.0,normal
1:15:00 PM,23.0,Monday,119.0,15,20.0,13,167.0,normal
1:30:00 PM,23.0,Monday,103.0,10,23.0,7,143.0,normal
1:45:00 PM,23.0,Monday,42.0,14,15.0,14,85.0,normal
2:00:00 PM,23.0,Monday,67.0,20,24.0,12,123.0,normal
2:15:00 PM,23.0,Monday,56.0,18,29.0,17,120.0,high
2:30:00 PM,23.0,Monday,65.0,16,32.0,15,128.0,high
2:45:00 PM,23.0,Monday,107.0,11,26.0,19,163.0,high
3:00:00 PM,23.0,Monday,11.0,18,22.0,10,61.0,normal
3:15:00 PM,23.0,Monday,28.0,15,27.0,12,82.0,normal
3:30:00 PM,23.0,Monday,45.0,17,7.0,6,75.0,low
3:45:00 PM,23.0,Monday,66.0,12,27.0,6,111.0,normal
4:00:00 PM,23.0,Monday,104.0,40,22.0,9,175.0,heavy
4:15:00 PM,23.0,Monday,113.0,21,26.0,5,165.0,high
4:30:00 PM,23.0,Monday,120.0,29,37.0,6,192.0,heavy
4:45:00 PM,23.0,Monday,129.0,10,39.0,6,184.0,heavy
5:00:00 PM,23.0,Monday,119.0,29,40.0,10,198.0,heavy
5:15:00 PM,23.0,Monday,119.0,25,32.0,9,185.0,heavy
5:30:00 PM,23.0,Monday,123.0,10,30.0,7,170.0,heavy
5:45:00 PM,23.0,Monday,111.0,33,28.0,5,177.0,heavy
6:00:00 PM,23.0,Monday,110.0,12,47.0,8,177.0,heavy
6:15:00 PM,23.0,Monday,139.0,15,43.0,9,206.0,heavy
6:30:00 PM,23.0,Monday,132.0,29,25.0,7,193.0,heavy
6:45:00 PM,23.0,Monday,51.0,8,18.0,18,95.0,normal
7:00:00 PM,23.0,Monday,76.0,5,14.0,20,115.0,normal
7:15:00 PM,23.0,Monday,53.0,15,13.0,23,104.0,normal
7:30:00 PM,23.0,Monday,50.0,25,19.0,9,103.0,normal
7:45:00 PM,23.0,Monday,86.0,24,20.0,34,164.0,high
8:00:00 PM,23.0,Monday,67.0,23,14.0,13,117.0,normal
8:15:00 PM,23.0,Monday,54.0,9,15.0,7,85.0,low
8:30:00 PM,23.0,Monday,59.0,12,16.0,35,122.0,high
8:45:00 PM,23.0,Monday,109.0,25,15.0,5,154.0,normal
9:00:00 PM,23.0,Monday,73.0,18,10.0,35,136.0,high
9:15:00 PM,23.0,Monday,65.0,24,14.0,19,122.0,normal
9:30:00 PM,23.0,Monday,94.0,10,11.0,22,137.0,high
9:45:00 PM,23.0,Monday,106.0,9,12.0,31,158.0,high
10:00:00 PM,23.0,Monday,18.0,3,0.0,11,32.0,low
10:15:00 PM,23.0,Monday,17.0,1,1.0,36,55.0,normal
10:30:00 PM,23.0,Monday,12.0,0,0.0,22,34.0,normal
10:45:00 PM,23.0,Monday,11.0,1,0.0,19,31.0,normal
11:00:00 PM,23.0,Monday,16.0,1,0.0,32,49.0,normal
11:15:00 PM,23.0,Monday,12.0,3,1.0,13,29.0,normal
11:30:00 PM,23.0,Monday,14.0,4,1.0,27,46.0,normal
11:45:00 PM,23.0,Monday,11.0,3,1.0,37,52.0,normal
12:00:00 AM,24.0,Tuesday,17.0,2,0.0,18,37.0,normal
12:15:00 AM,24.0,Tuesday,18.0,4,1.0,39,62.0,normal
12:30:00 AM,24.0,Tuesday,20.0,4,0.0,32,56.0,normal
12:45:00 AM,24.0,Tuesday,15.0,0,0.0,28,43.0,normal
1:00:00 AM,24.0,Tuesday,11.0,4,0.0,12,27.0,low
1:15:00 AM,24.0,Tuesday,19.0,5,1.0,35,60.0,normal
1:30:00 AM,24.0,Tuesday,15.0,0,1.0,26,42.0,normal
1:45:00 AM,24.0,Tuesday,11.0,4,0.0,31,46.0,normal
2:00:00 AM,24.0,Tuesday,19.0,2,1.0,33,55.0,normal
2:15:00 AM,24.0,Tuesday,12.0,4,1.0,29,46.0,normal
2:30:00 AM,24.0,Tuesday,15.0,5,1.0,16,37.0,normal
2:45:00 AM,24.0,Tuesday,14.0,4,1.0,21,40.0,normal
3:00:00 AM,24.0,Tuesday,19.0,4,1.0,17,41.0,normal
3:15:00 AM,24.0,Tuesday,10.0,2,1.0,12,25.0,low
3:30:00 AM,24.0,Tuesday,10.0,0,0.0,11,21.0,low
3:45:00 AM,24.0,Tuesday,20.0,4,1.0,33,58.0,normal
4:00:00 AM,24.0,Tuesday,10.0,1,0.0,12,23.0,low
4:15:00 AM,24.0,Tuesday,73.0,12,5.0,5,95.0,low
4:30:00 AM,24.0,Tuesday,95.0,15,4.0,19,133.0,normal
4:45:00 AM,24.0,Tuesday,81.0,19,3.0,13,116.0,normal
5:00:00 AM,24.0,Tuesday,119.0,25,10.0,9,163.0,normal
5:15:00 AM,24.0,Tuesday,80.0,10,4.0,15,109.0,normal
5:30:00 AM,24.0,Tuesday,102.0,24,3.0,16,145.0,normal
5:45:00 AM,24.0,Tuesday,68.0,17,6.0,10,101.0,low
6:00:00 AM,24.0,Tuesday,109.0,40,38.0,0,187.0,heavy
6:15:00 AM,24.0,Tuesday,124.0,25,31.0,1,181.0,heavy
6:30:00 AM,24.0,Tuesday,126.0,22,21.0,1,170.0,heavy
6:45:00 AM,24.0,Tuesday,120.0,31,29.0,5,185.0,heavy
7:00:00 AM,24.0,Tuesday,101.0,20,47.0,5,173.0,heavy
7:15:00 AM,24.0,Tuesday,139.0,40,48.0,2,229.0,heavy
7:30:00 AM,24.0,Tuesday,116.0,23,23.0,4,166.0,normal
7:45:00 AM,24.0,Tuesday,101.0,14,24.0,0,139.0,normal
8:00:00 AM,24.0,Tuesday,137.0,40,21.0,5,203.0,heavy
8:15:00 AM,24.0,Tuesday,131.0,26,36.0,0,193.0,heavy
8:30:00 AM,24.0,Tuesday,114.0,27,45.0,4,190.0,heavy
8:45:00 AM,24.0,Tuesday,102.0,14,46.0,1,163.0,high
9:00:00 AM,24.0,Tuesday,116.0,24,32.0,5,177.0,heavy
9:15:00 AM,24.0,Tuesday,29.0,10,21.0,12,72.0,normal
9:30:00 AM,24.0,Tuesday,41.0,12,15.0,10,78.0,low
9:45:00 AM,24.0,Tuesday,41.0,9,7.0,27,84.0,normal
10:00:00 AM,24.0,Tuesday,90.0,25,26.0,10,151.0,high
10:15:00 AM,24.0,Tuesday,64.0,25,17.0,20,126.0,normal
10:30:00 AM,24.0,Tuesday,64.0,10,17.0,23,114.0,high
10:45:00 AM,24.0,Tuesday,69.0,17,5.0,28,119.0,high
11:00:00 AM,24.0,Tuesday,59.0,9,9.0,21,98.0,normal
11:15:00 AM,24.0,Tuesday,44.0,10,12.0,29,95.0,normal
11:30:00 AM,24.0,Tuesday,43.0,5,6.0,26,80.0,normal
11:45:00 AM,24.0,Tuesday,65.0,7,10.0,21,103.0,normal
12:00:00 PM,24.0,Tuesday,29.0,5,12.0,21,67.0,normal
12:15:00 PM,24.0,Tuesday,24.0,9,8.0,20,61.0,normal
12:30:00 PM,24.0,Tuesday,44.0,6,4.0,26,80.0,normal
12:45:00 PM,24.0,Tuesday,35.0,10,12.0,24,81.0,normal
1:00:00 PM,24.0,Tuesday,43.0,10,15.0,21,89.0,normal
1:15:00 PM,24.0,Tuesday,45.0,17,24.0,11,97.0,normal
1:30:00 PM,24.0,Tuesday,108.0,21,37.0,14,180.0,heavy
1:45:00 PM,24.0,Tuesday,53.0,19,33.0,9,114.0,high
2:00:00 PM,24.0,Tuesday,75.0,23,31.0,13,142.0,high
2:15:00 PM,24.0,Tuesday,70.0,18,5.0,19,112.0,normal
2:30:00 PM,24.0,Tuesday,52.0,25,15.0,19,111.0,normal
2:45:00 PM,24.0,Tuesday,9.0,18,24.0,9,60.0,normal
3:00:00 PM,24.0,Tuesday,47.0,21,9.0,18,95.0,normal
3:15:00 PM,24.0,Tuesday,116.0,20,17.0,19,172.0,heavy
3:30:00 PM,24.0,Tuesday,65.0,14,6.0,9,94.0,low
3:45:00 PM,24.0,Tuesday,93.0,12,13.0,13,131.0,normal
4:00:00 PM,24.0,Tuesday,100.0,21,45.0,9,175.0,heavy
4:15:00 PM,24.0,Tuesday,121.0,24,31.0,6,182.0,heavy
4:30:00 PM,24.0,Tuesday,110.0,15,50.0,5,180.0,heavy
4:45:00 PM,24.0,Tuesday,103.0,17,28.0,5,153.0,high
5:00:00 PM,24.0,Tuesday,136.0,38,20.0,5,199.0,heavy
5:15:00 PM,24.0,Tuesday,119.0,22,32.0,9,182.0,heavy
5:30:00 PM,24.0,Tuesday,132.0,17,36.0,5,190.0,heavy
5:45:00 PM,24.0,Tuesday,147.0,10,41.0,5,203.0,heavy
6:00:00 PM,24.0,Tuesday,111.0,12,44.0,6,173.0,heavy
6:15:00 PM,24.0,Tuesday,102.0,27,32.0,5,166.0,high
6:30:00 PM,24.0,Tuesday,137.0,25,29.0,7,198.0,heavy
6:45:00 PM,24.0,Tuesday,71.0,17,15.0,31,134.0,high
7:00:00 PM,24.0,Tuesday,64.0,25,11.0,15,115.0,normal
7:15:00 PM,24.0,Tuesday,70.0,16,15.0,29,130.0,high
7:30:00 PM,24.0,Tuesday,91.0,9,11.0,32,143.0,high
7:45:00 PM,24.0,Tuesday,95.0,6,11.0,35,147.0,high
8:00:00 PM,24.0,Tuesday,76.0,16,10.0,31,133.0,high
8:15:00 PM,24.0,Tuesday,87.0,17,18.0,7,129.0,normal
8:30:00 PM,24.0,Tuesday,63.0,22,12.0,29,126.0,high
8:45:00 PM,24.0,Tuesday,56.0,17,20.0,8,101.0,normal
9:00:00 PM,24.0,Tuesday,102.0,18,19.0,29,168.0,heavy
9:15:00 PM,24.0,Tuesday,60.0,23,10.0,13,106.0,normal
9:30:00 PM,24.0,Tuesday,88.0,6,18.0,25,137.0,high
9:45:00 PM,24.0,Tuesday,104.0,15,10.0,32,161.0,high
10:00:00 PM,24.0,Tuesday,16.0,1,1.0,26,44.0,normal
10:15:00 PM,24.0,Tuesday,12.0,1,0.0,12,25.0,low
10:30:00 PM,24.0,Tuesday,16.0,1,0.0,29,46.0,normal
10:45:00 PM,24.0,Tuesday,13.0,5,0.0,31,49.0,normal
11:00:00 PM,24.0,Tuesday,20.0,1,1.0,27,49.0,normal
11:15:00 PM,24.0,Tuesday,18.0,0,0.0,29,47.0,normal
11:30:00 PM,24.0,Tuesday,16.0,3,1.0,26,46.0,normal
11:45:00 PM,24.0,Tuesday,18.0,0,0.0,21,39.0,normal
12:00:00 AM,25.0,Wednesday,11.0,5,0.0,24,40.0,normal
12:15:00 AM,25.0,Wednesday,13.0,1,0.0,10,24.0,low
12:30:00 AM,25.0,Wednesday,10.0,1,0.0,26,37.0,normal
12:45:00 AM,25.0,Wednesday,19.0,5,1.0,22,47.0,normal
1:00:00 AM,25.0,Wednesday,20.0,0,0.0,10,30.0,low
1:15:00 AM,25.0,Wednesday,16.0,4,1.0,39,60.0,normal
1:30:00 AM,25.0,Wednesday,19.0,1,1.0,11,32.0,low
1:45:00 AM,25.0,Wednesday,20.0,4,0.0,38,62.0,normal
2:00:00 AM,25.0,Wednesday,15.0,1,1.0,15,32.0,normal
2:15:00 AM,25.0,Wednesday,10.0,0,0.0,33,43.0,normal
2:30:00 AM,25.0,Wednesday,20.0,5,0.0,24,49.0,normal
2:45:00 AM,25.0,Wednesday,12.0,2,1.0,35,50.0,normal
3:00:00 AM,25.0,Wednesday,10.0,4,1.0,37,52.0,normal
3:15:00 AM,25.0,Wednesday,15.0,4,0.0,38,57.0,normal
3:30:00 AM,25.0,Wednesday,19.0,0,1.0,39,59.0,normal
3:45:00 AM,25.0,Wednesday,16.0,4,0.0,35,55.0,normal
4:00:00 AM,25.0,Wednesday,20.0,3,1.0,35,59.0,normal
4:15:00 AM,25.0,Wednesday,118.0,1,0.0,4,123.0,normal
4:30:00 AM,25.0,Wednesday,89.0,20,4.0,17,130.0,normal
4:45:00 AM,25.0,Wednesday,120.0,18,6.0,13,157.0,normal
5:00:00 AM,25.0,Wednesday,85.0,7,3.0,18,113.0,normal
5:15:00 AM,25.0,Wednesday,99.0,8,2.0,14,123.0,normal
5:30:00 AM,25.0,Wednesday,59.0,25,2.0,7,93.0,low
5:45:00 AM,25.0,Wednesday,58.0,25,2.0,5,90.0,low
6:00:00 AM,25.0,Wednesday,113.0,40,36.0,4,193.0,heavy
6:15:00 AM,25.0,Wednesday,113.0,16,50.0,2,181.0,heavy
6:30:00 AM,25.0,Wednesday,121.0,27,50.0,4,202.0,heavy
6:45:00 AM,25.0,Wednesday,150.0,17,28.0,0,195.0,heavy
7:00:00 AM,25.0,Wednesday,136.0,29,23.0,0,188.0,heavy
7:15:00 AM,25.0,Wednesday,142.0,32,27.0,2,203.0,heavy
7:30:00 AM,25.0,Wednesday,106.0,32,42.0,2,182.0,heavy
7:45:00 AM,25.0,Wednesday,103.0,21,20.0,0,144.0,normal
8:00:00 AM,25.0,Wednesday,131.0,19,26.0,1,177.0,heavy
8:15:00 AM,25.0,Wednesday,133.0,23,21.0,3,180.0,heavy
8:30:00 AM,25.0,Wednesday,123.0,17,50.0,1,191.0,heavy
8:45:00 AM,25.0,Wednesday,124.0,21,35.0,2,182.0,heavy
9:00:00 AM,25.0,Wednesday,136.0,26,20.0,4,186.0,heavy
9:15:00 AM,25.0,Wednesday,92.0,10,39.0,19,160.0,high
9:30:00 AM,25.0,Wednesday,82.0,7,13.0,19,121.0,normal
9:45:00 AM,25.0,Wednesday,42.0,2,28.0,27,99.0,normal
10:00:00 AM,25.0,Wednesday,24.0,17,17.0,9,67.0,normal
10:15:00 AM,25.0,Wednesday,42.0,19,17.0,12,90.0,normal
10:30:00 AM,25.0,Wednesday,100.0,12,5.0,23,140.0,high
10:45:00 AM,25.0,Wednesday,11.0,25,30.0,22,88.0,normal
11:00:00 AM,25.0,Wednesday,27.0,7,10.0,22,66.0,normal
11:15:00 AM,25.0,Wednesday,38.0,7,11.0,20,76.0,normal
11:30:00 AM,25.0,Wednesday,49.0,10,6.0,27,92.0,normal
11:45:00 AM,25.0,Wednesday,66.0,9,7.0,28,110.0,normal
12:00:00 PM,25.0,Wednesday,70.0,8,3.0,22,103.0,normal
12:15:00 PM,25.0,Wednesday,58.0,7,6.0,27,98.0,normal
12:30:00 PM,25.0,Wednesday,53.0,9,13.0,29,104.0,normal
12:45:00 PM,25.0,Wednesday,22.0,5,6.0,26,59.0,normal
1:00:00 PM,25.0,Wednesday,40.0,10,11.0,28,89.0,normal
1:15:00 PM,25.0,Wednesday,58.0,13,10.0,12,93.0,low
1:30:00 PM,25.0,Wednesday,60.0,25,24.0,17,126.0,normal
1:45:00 PM,25.0,Wednesday,25.0,11,24.0,17,77.0,normal
2:00:00 PM,25.0,Wednesday,22.0,28,11.0,18,79.0,normal
2:15:00 PM,25.0,Wednesday,6.0,11,37.0,15,69.0,normal
2:30:00 PM,25.0,Wednesday,92.0,18,34.0,18,162.0,high
2:45:00 PM,25.0,Wednesday,97.0,17,38.0,20,172.0,heavy
